student_id,age,gender,school_type,parent_education,family_income,study_hours_per_day,attendance_percent,prev_gpa,assignments_completed,extracurricular_activities,internet_access,tutoring_sessions,absences,sleep_hours,final_score,grade,pass_fail
STU0976,17,Female,Private,Graduate,Middle,4.08,56.1,4.09,14,3,1,2,19,7.1,45.7,D,Pass
STU0977,18,Female,Public,Graduate,Middle,2.01,91.0,5.16,15,1,1,4,9,5.9,83.7,B,Pass
STU0978,18,Female,Public,High School,Low,3.87,78.0,6.29,16,3,1,0,7,8.0,86.0,B,Pass
STU0979,17,Female,Private,No Education,High,1.73,82.4,9.92,14,1,0,7,1,8.1,100.0,A,Pass
STU0980,18,Female,Public,Graduate,Middle,3.12,92.2,6.3,15,0,0,1,7,7.3,82.1,B,Pass
STU0981,18,Female,Public,High School,High,5.04,84.7,8.45,20,3,0,1,5,7.3,100.0,A,Pass
STU0982,15,Female,Public,High School,Middle,4.7,69.7,6.57,17,1,1,7,7,7.2,100.0,A,Pass
STU0983,17,Female,Public,No Education,Middle,3.52,89.7,5.63,13,1,0,1,0,6.2,74.1,C,Pass
STU0984,16,Male,Public,High School,Middle,2.04,70.6,6.06,10,3,1,1,19,6.3,45.9,D,Pass
STU0985,15,Female,Private,No Education,Middle,4.47,88.2,6.2,16,0,1,5,7,8.6,95.7,A,Pass
STU0986,17,Female,Private,Postgraduate,High,3.53,42.8,7.59,7,3,1,2,21,7.9,64.8,C,Pass
STU0987,15,Female,Private,High School,Middle,0.5,72.7,8.97,10,1,1,3,4,7.2,80.2,B,Pass
STU0988,16,Female,Private,Graduate,Low,4.67,68.9,7.15,15,0,1,0,10,7.7,82.6,B,Pass
STU0989,16,Female,Private,No Education,Middle,3.46,99.7,8.64,10,4,0,2,0,6.9,95.7,A,Pass
STU0990,17,Female,Private,Graduate,Middle,5.3,89.8,4.76,14,2,1,4,7,7.2,99.4,A,Pass
STU0991,16,Female,Public,High School,Middle,1.86,73.7,5.75,15,3,1,3,15,7.7,48.8,D,Pass
STU0992,15,Female,Private,Postgraduate,Low,0.5,73.3,5.2,12,5,1,3,1,4.5,58.1,D,Pass
STU0993,16,Female,Private,Postgraduate,Middle,3.92,61.3,7.07,15,1,0,7,6,8.1,100.0,A,Pass
STU0994,15,Female,Public,High School,Middle,3.94,100.0,5.85,16,0,1,1,3,8.0,96.2,A,Pass
STU0995,15,Female,Public,Postgraduate,Middle,0.96,92.4,7.81,12,0,1,2,0,6.1,99.7,A,Pass
STU0996,16,Male,Public,Postgraduate,Middle,2.03,76.5,4.82,16,4,1,7,11,8.5,83.4,B,Pass
STU0997,17,Male,Public,Graduate,Middle,7.63,100.0,6.58,20,3,0,4,0,4.3,100.0,A,Pass
STU0998,18,Female,Private,Graduate,Low,3.04,65.1,7.74,10,5,1,1,4,7.4,72.7,C,Pass
STU0999,16,Female,Public,High School,Middle,4.6,66.3,3.0,20,0,1,1,1,7.0,69.6,C,Pass
STU1000,15,Male,Public,Graduate,Low,2.52,72.7,10.0,14,4,1,6,11,6.6,100.0,A,Pass
STU1001,15,Female,Private,No Education,Low,0.5,72.5,5.99,9,1,1,6,11,7.0,55.1,D,Pass
STU1002,16,Male,Public,No Education,Middle,3.24,68.3,3.0,10,4,1,6,14,7.7,49.7,D,Pass
STU1003,17,Male,Public,Postgraduate,High,3.1,81.9,6.78,15,3,1,5,7,4.8,96.5,A,Pass
STU1004,17,Male,Public,High School,Middle,2.9,77.8,6.56,13,4,1,7,0,8.2,100.0,A,Pass
STU1005,15,Male,Private,Graduate,Middle,3.33,59.5,6.35,19,0,1,0,15,6.5,74.3,C,Pass
STU1006,15,Male,Private,Graduate,High,3.9,84.0,8.28,14,0,0,3,0,8.2,100.0,A,Pass
STU1007,17,Female,Public,Postgraduate,High,3.27,87.3,7.85,12,2,1,4,0,7.8,100.0,A,Pass
STU1008,18,Male,Private,Postgraduate,Low,1.6,71.9,7.04,15,4,1,3,0,6.5,100.0,A,Pass
STU1009,16,Female,Public,High School,High,4.23,94.5,7.31,18,1,0,2,0,6.9,100.0,A,Pass
STU1010,15,Female,Private,No Education,Middle,0.58,48.0,6.31,11,5,1,0,17,7.0,31.8,F,Fail
STU1011,15,Male,Private,High School,Middle,0.5,73.0,9.7,13,5,1,1,4,8.9,87.5,B,Pass
STU1012,17,Male,Private,High School,Low,4.61,60.8,3.84,16,3,1,0,4,5.6,60.6,C,Pass
STU1013,16,Female,Public,No Education,Middle,4.26,60.6,6.75,16,2,1,1,12,6.5,79.9,B,Pass
STU1014,17,Male,Private,High School,Low,3.41,65.3,6.62,18,4,0,7,5,5.1,90.9,A,Pass
STU1015,16,Male,Private,Graduate,Low,1.41,54.6,7.96,14,1,1,6,19,7.1,71.7,C,Pass
STU1016,16,Female,Public,Graduate,Middle,2.44,63.6,4.98,13,2,0,0,18,6.3,30.4,F,Fail
STU1017,16,Female,Private,High School,High,3.11,70.6,3.36,18,0,1,1,8,6.4,59.7,D,Pass
STU1018,15,Male,Public,Graduate,High,1.11,80.4,6.78,5,3,1,3,13,8.8,59.4,D,Pass
STU1019,18,Female,Private,High School,Middle,2.39,66.9,7.01,19,4,1,6,17,6.0,89.5,B,Pass
STU1020,17,Male,Public,No Education,High,4.48,54.2,9.18,11,5,0,6,14,6.8,86.8,B,Pass
STU1021,18,Male,Private,Graduate,High,5.64,98.5,4.21,15,1,0,6,9,6.4,88.7,B,Pass
STU1022,17,Male,Public,Graduate,Middle,2.87,60.6,8.58,14,0,1,3,9,6.5,95.8,A,Pass
STU1023,16,Female,Public,Graduate,Low,4.63,77.5,10.0,15,2,1,3,0,10.0,100.0,A,Pass
STU1024,15,Female,Public,No Education,Middle,0.63,73.1,5.82,14,3,0,3,0,4.9,53.2,D,Pass
STU1025,18,Female,Public,Graduate,High,4.49,81.0,4.18,13,2,0,6,2,7.8,79.8,B,Pass
STU1026,15,Female,Public,Graduate,Middle,2.29,87.8,5.77,14,5,0,0,6,9.9,70.3,C,Pass
STU1027,17,Female,Public,Graduate,Middle,3.96,83.6,6.53,13,2,1,1,0,8.3,98.2,A,Pass
STU1028,15,Male,Public,Graduate,Middle,3.13,61.0,7.51,15,1,1,3,8,7.1,98.5,A,Pass
STU1029,15,Male,Public,Postgraduate,Middle,5.48,100.0,5.44,17,0,0,0,0,5.6,100.0,A,Pass
STU1030,18,Male,Public,Graduate,Middle,2.19,74.0,9.3,13,4,1,1,5,8.6,100.0,A,Pass
STU1031,16,Male,Private,Graduate,Low,4.44,75.6,4.49,14,1,0,6,14,8.1,61.6,C,Pass
STU1032,15,Female,Public,Postgraduate,Middle,3.08,88.2,3.37,12,5,1,0,5,5.2,64.8,C,Pass
STU1033,16,Male,Private,Graduate,High,3.26,78.0,8.49,15,3,1,6,4,6.6,100.0,A,Pass
STU1034,17,Female,Private,High School,High,3.22,80.2,3.0,17,5,1,5,12,5.6,66.9,C,Pass
STU1035,15,Male,Private,Graduate,Low,2.23,96.2,6.13,11,5,1,3,1,4.0,80.6,B,Pass
STU1036,18,Female,Public,High School,High,3.48,70.8,10.0,12,2,1,2,9,5.5,100.0,A,Pass
STU1037,17,Female,Private,High School,Middle,3.41,70.0,6.48,16,3,1,0,15,7.1,73.7,C,Pass
STU1038,17,Male,Public,Graduate,Middle,3.86,77.8,4.48,15,1,1,3,5,7.7,83.5,B,Pass
STU1039,18,Male,Public,Postgraduate,Middle,3.63,91.5,6.4,17,5,1,4,7,6.6,99.8,A,Pass
STU1040,15,Male,Public,Postgraduate,High,4.7,56.0,6.41,13,1,0,1,17,8.6,75.1,B,Pass
STU1041,15,Male,Private,High School,High,4.89,49.7,6.79,11,4,1,5,14,8.2,77.6,B,Pass
STU1042,17,Female,Public,Graduate,Middle,1.92,61.5,7.69,11,2,1,3,5,6.8,82.9,B,Pass
STU1043,15,Male,Public,High School,High,4.8,54.4,4.63,14,1,0,4,14,6.7,64.8,C,Pass
STU1044,16,Male,Private,Postgraduate,Low,1.72,63.3,9.54,12,3,1,0,17,7.5,82.7,B,Pass
STU1045,18,Female,Private,Postgraduate,Middle,4.38,85.2,6.94,14,5,1,0,9,7.0,92.4,A,Pass
STU1046,16,Male,Public,Graduate,Middle,4.43,64.4,7.81,18,4,0,4,19,5.3,89.4,B,Pass
STU1047,15,Male,Public,Graduate,Middle,0.63,45.0,5.37,10,3,1,5,14,6.6,46.8,D,Pass
STU1048,17,Male,Private,Graduate,Low,3.64,76.5,8.82,15,2,1,4,11,7.8,100.0,A,Pass
STU1049,18,Male,Public,Graduate,High,2.8,85.8,6.04,14,4,1,1,0,8.6,93.1,A,Pass
STU1050,15,Male,Public,No Education,Low,2.36,46.2,7.0,14,4,1,0,17,8.2,47.9,D,Pass
STU1051,15,Female,Public,Graduate,Low,5.53,93.4,4.82,17,4,1,4,8,7.4,99.4,A,Pass
STU1052,17,Male,Private,Graduate,Middle,2.52,84.3,4.71,15,5,1,2,9,8.7,76.5,B,Pass
STU1053,17,Male,Private,Graduate,Middle,2.29,85.7,7.74,11,0,0,2,5,7.5,97.2,A,Pass
STU1054,16,Male,Private,High School,High,3.61,93.6,5.7,19,4,1,4,1,6.9,98.7,A,Pass
STU1055,18,Male,Private,Postgraduate,Middle,4.53,100.0,4.96,15,3,0,1,0,8.8,91.5,A,Pass
STU1056,18,Male,Public,High School,Low,3.29,69.0,5.34,10,3,0,0,8,7.9,52.9,D,Pass
STU1057,17,Female,Public,Graduate,High,5.25,81.9,7.76,17,2,1,2,0,8.6,100.0,A,Pass
STU1058,16,Male,Public,Graduate,Middle,4.3,71.1,5.37,13,1,0,4,7,5.6,78.2,B,Pass
STU1059,18,Female,Public,Graduate,Low,0.5,66.0,6.29,13,1,1,6,1,6.0,72.7,C,Pass
STU1060,17,Female,Public,Graduate,Middle,2.71,95.6,6.53,20,0,0,4,0,6.0,100.0,A,Pass
STU1061,15,Male,Private,High School,Middle,2.66,52.3,3.05,11,5,0,3,19,7.2,20.5,F,Fail
STU1062,18,Male,Public,High School,Middle,4.22,64.2,3.85,16,5,0,4,14,9.2,66.9,C,Pass
STU1063,16,Male,Private,Graduate,Middle,0.5,86.7,7.11,6,4,0,1,3,5.6,61.9,C,Pass
STU1064,16,Male,Public,Graduate,High,7.32,100.0,5.17,20,0,1,2,0,8.1,100.0,A,Pass
STU1065,16,Female,Public,High School,High,4.3,71.9,8.4,13,2,1,3,9,5.6,94.2,A,Pass
STU1066,15,Male,Public,Graduate,Middle,3.72,88.5,8.24,13,2,1,2,6,9.5,100.0,A,Pass
STU1067,18,Male,Public,Graduate,Low,5.27,85.4,7.79,13,1,1,2,6,5.1,100.0,A,Pass
STU1068,18,Male,Private,Graduate,High,7.02,100.0,9.78,20,2,0,1,0,7.9,100.0,A,Pass
STU1069,15,Male,Public,Graduate,Middle,4.81,80.0,6.35,19,4,1,4,0,8.1,100.0,A,Pass
STU1070,18,Male,Public,High School,Middle,4.92,94.7,7.67,16,3,0,1,0,7.7,100.0,A,Pass
STU1071,15,Male,Public,No Education,Middle,3.7,100.0,5.45,12,2,1,4,0,5.9,95.0,A,Pass
STU1072,15,Female,Public,Graduate,High,3.29,83.3,10.0,19,0,1,3,10,5.7,100.0,A,Pass
STU1073,15,Female,Public,Graduate,Middle,2.79,73.6,10.0,11,4,1,1,9,8.5,100.0,A,Pass
STU1074,16,Male,Private,Graduate,Low,2.26,82.1,6.52,7,2,1,1,8,8.3,69.6,C,Pass
STU1075,18,Male,Private,Graduate,Middle,2.47,66.4,7.2,15,5,1,6,6,8.2,99.7,A,Pass
STU1076,15,Male,Public,Graduate,High,1.47,93.9,8.95,9,2,1,5,1,8.4,100.0,A,Pass
STU1077,18,Female,Private,Postgraduate,Low,3.39,77.4,6.24,17,5,1,0,7,5.2,89.0,B,Pass
STU1078,16,Male,Public,Graduate,High,0.97,63.3,5.32,10,4,1,1,7,5.1,50.8,D,Pass
STU1079,15,Female,Public,Graduate,Middle,3.79,63.3,8.07,17,2,1,5,6,6.2,100.0,A,Pass
STU1080,17,Male,Public,High School,Middle,3.45,91.3,6.64,19,5,1,7,1,6.4,100.0,A,Pass
STU1081,16,Male,Public,High School,Low,3.72,88.7,6.83,11,3,1,0,7,6.3,89.0,B,Pass
STU1082,17,Male,Public,Graduate,Low,2.72,65.2,5.0,12,1,0,6,6,7.3,59.3,D,Pass
STU1083,18,Male,Public,High School,High,8.12,97.5,3.41,20,4,1,4,0,8.3,100.0,A,Pass
STU1084,18,Female,Public,Postgraduate,Low,5.54,58.5,6.93,20,5,1,7,19,6.6,100.0,A,Pass
STU1085,16,Female,Public,Graduate,Middle,1.63,72.2,8.13,10,0,1,4,6,6.0,80.4,B,Pass
STU1086,18,Male,Public,Graduate,Middle,3.85,82.8,6.09,13,2,0,4,5,8.0,80.9,B,Pass
STU1087,17,Male,Private,High School,Low,2.59,97.3,9.09,15,5,1,5,0,6.7,100.0,A,Pass
STU1088,15,Female,Public,No Education,Low,1.98,58.9,5.23,11,5,1,5,11,7.1,62.4,C,Pass
STU1089,15,Female,Public,No Education,Middle,1.49,49.8,4.6,13,5,1,0,23,6.6,26.2,F,Fail
STU1090,15,Female,Public,High School,High,4.15,63.5,6.38,11,1,1,4,12,7.4,74.2,C,Pass
STU1091,16,Female,Public,No Education,Middle,2.48,51.9,6.35,20,0,1,2,7,5.8,71.1,C,Pass
STU1092,18,Male,Public,Graduate,Middle,4.95,99.4,7.89,12,0,0,7,8,7.9,100.0,A,Pass
STU1093,17,Female,Public,Postgraduate,Middle,4.99,100.0,5.11,15,3,1,1,1,7.0,100.0,A,Pass
STU1094,18,Male,Public,Postgraduate,Middle,5.56,86.0,8.96,17,1,1,5,2,6.1,100.0,A,Pass
STU1095,18,Female,Public,Graduate,Middle,2.22,89.5,10.0,19,5,1,5,10,7.6,100.0,A,Pass
STU1096,18,Female,Public,High School,High,4.21,79.1,6.43,11,4,0,5,2,6.1,100.0,A,Pass
STU1097,15,Female,Public,Postgraduate,Middle,4.45,76.4,8.75,20,1,1,0,16,6.1,100.0,A,Pass
STU1098,17,Female,Public,Postgraduate,Middle,2.79,67.9,4.6,16,1,1,4,10,5.6,71.7,C,Pass
STU1099,17,Female,Public,High School,Low,2.34,66.9,8.44,14,0,1,2,15,5.0,79.2,B,Pass
STU1100,18,Male,Public,Graduate,High,5.91,59.0,8.39,14,3,1,1,28,7.6,72.7,C,Pass
STU1101,15,Male,Private,High School,Low,3.84,80.0,8.05,17,3,0,1,7,8.4,100.0,A,Pass
STU1102,15,Female,Public,Graduate,Low,4.45,77.3,6.47,13,1,1,4,6,6.5,97.3,A,Pass
STU1103,17,Female,Public,Postgraduate,Middle,2.27,82.5,3.0,17,1,1,2,0,6.0,64.7,C,Pass
STU1104,15,Male,Public,No Education,Middle,1.67,70.9,5.34,9,2,1,0,8,4.8,33.2,F,Fail
STU1105,15,Female,Private,Postgraduate,Middle,2.65,70.0,5.37,13,5,1,5,4,4.4,78.3,B,Pass
STU1106,15,Female,Public,Graduate,Middle,3.31,61.4,4.74,13,0,1,5,11,7.9,70.2,C,Pass
STU1107,16,Male,Public,Postgraduate,Middle,1.9,71.3,6.72,10,5,1,7,23,4.6,66.2,C,Pass
STU1108,18,Female,Public,Graduate,Low,3.49,86.0,5.75,17,4,1,7,5,5.6,100.0,A,Pass
STU1109,17,Female,Public,Graduate,High,0.97,50.3,5.02,13,4,1,7,12,7.3,59.3,D,Pass
STU1110,17,Male,Public,No Education,Middle,1.82,71.3,4.59,16,3,1,6,8,7.1,59.2,D,Pass
STU1111,16,Male,Public,High School,Middle,4.51,81.5,5.21,10,0,0,4,3,7.4,79.7,B,Pass
STU1112,18,Male,Private,No Education,Middle,4.41,66.9,8.52,19,5,1,1,15,7.0,88.3,B,Pass
STU1113,17,Female,Public,Postgraduate,Low,2.91,64.4,5.31,20,3,0,5,10,6.6,79.9,B,Pass
STU1114,15,Male,Private,Graduate,Middle,1.97,73.9,5.57,11,4,1,6,16,5.6,71.4,C,Pass
STU1115,17,Male,Private,Postgraduate,Middle,1.96,53.4,5.68,18,1,1,1,12,6.2,68.3,C,Pass
STU1116,15,Male,Public,Postgraduate,Middle,2.94,78.6,7.11,13,0,0,1,5,6.7,82.3,B,Pass
STU1117,16,Male,Public,No Education,Middle,4.47,64.5,7.32,12,0,1,4,6,4.7,93.3,A,Pass
STU1118,15,Male,Public,High School,High,4.89,95.1,3.0,15,5,1,3,0,6.1,83.4,B,Pass
STU1119,17,Male,Public,No Education,Middle,2.76,97.8,8.34,17,2,1,7,0,6.6,100.0,A,Pass
STU1120,17,Female,Public,High School,High,1.77,56.9,9.09,10,5,1,6,2,6.2,88.6,B,Pass
STU1121,17,Female,Private,High School,Middle,3.9,84.2,4.61,13,1,1,3,8,6.6,77.9,B,Pass
STU1122,16,Male,Private,Graduate,Low,2.26,60.4,4.75,15,1,1,3,3,7.8,73.5,C,Pass
STU1123,16,Male,Public,High School,Low,2.72,88.3,5.69,14,3,0,6,6,7.9,93.0,A,Pass
STU1124,18,Male,Public,High School,Middle,5.49,62.0,5.14,19,0,0,2,9,8.8,86.8,B,Pass
STU1125,17,Female,Private,High School,Low,4.74,85.9,6.9,17,3,0,7,9,5.2,100.0,A,Pass
STU1126,15,Female,Private,High School,Low,3.74,62.6,3.0,16,1,1,4,3,6.5,69.3,C,Pass
STU1127,16,Female,Private,Postgraduate,High,1.59,66.2,4.49,11,2,1,6,13,8.5,66.3,C,Pass
STU1128,17,Female,Public,Graduate,High,3.82,60.5,9.27,16,0,1,1,14,4.9,100.0,A,Pass
STU1129,17,Female,Public,Postgraduate,Middle,5.09,92.1,4.83,14,1,1,6,4,5.6,100.0,A,Pass
STU1130,16,Female,Public,High School,Low,2.94,60.8,8.74,18,2,0,5,17,6.3,93.4,A,Pass
STU1131,18,Female,Public,High School,Low,5.53,89.4,7.14,15,5,1,6,4,9.5,100.0,A,Pass
STU1132,16,Female,Public,Graduate,Low,5.44,75.7,3.24,20,4,0,2,0,5.8,72.1,C,Pass
STU1133,16,Female,Public,High School,Middle,6.0,80.8,7.64,17,1,1,7,8,8.3,100.0,A,Pass
STU1134,15,Male,Private,High School,High,3.96,78.6,6.29,16,4,1,7,8,7.0,100.0,A,Pass
STU1135,15,Male,Public,High School,Middle,4.38,66.2,5.68,14,3,0,3,9,5.6,69.6,C,Pass
STU1136,18,Male,Public,High School,Low,5.62,84.5,6.94,14,4,1,0,0,10.0,100.0,A,Pass
STU1137,17,Male,Public,High School,Middle,4.17,100.0,7.35,10,1,0,7,0,7.2,100.0,A,Pass
STU1138,16,Female,Public,High School,Middle,2.75,61.1,7.77,10,4,1,7,19,7.5,78.7,B,Pass
STU1139,18,Female,Public,Graduate,Middle,2.83,90.6,8.62,13,0,0,2,0,7.6,100.0,A,Pass
STU1140,15,Male,Public,No Education,Middle,3.86,98.5,7.23,16,1,1,2,0,7.5,100.0,A,Pass
STU1141,16,Female,Private,High School,Middle,1.56,57.0,4.02,15,2,0,4,6,9.6,48.3,D,Pass
STU1142,17,Male,Public,Graduate,Low,3.29,52.5,5.65,13,4,1,5,14,9.1,71.5,C,Pass
STU1143,15,Female,Public,High School,Low,5.14,84.5,10.0,14,0,1,2,13,5.9,100.0,A,Pass
STU1144,15,Male,Public,High School,High,0.5,57.8,7.8,7,3,1,6,24,9.4,56.7,D,Pass
STU1145,15,Female,Private,Postgraduate,Low,5.8,100.0,10.0,19,3,1,5,3,6.2,100.0,A,Pass
STU1146,18,Female,Private,High School,Low,5.18,80.6,9.01,20,4,1,4,1,7.4,100.0,A,Pass
STU1147,17,Male,Private,No Education,Low,2.81,60.9,6.94,17,3,1,6,7,5.3,85.9,B,Pass
STU1148,16,Female,Public,Graduate,Low,4.32,60.2,7.04,18,2,0,7,16,8.2,88.3,B,Pass
STU1149,18,Male,Public,High School,Middle,3.5,91.4,6.43,16,1,1,0,9,6.6,92.0,A,Pass
STU1150,18,Male,Public,Graduate,High,5.34,72.0,3.37,20,0,1,1,5,5.6,80.2,B,Pass
STU1151,18,Male,Public,Graduate,Middle,4.97,80.1,6.53,17,5,1,1,13,8.4,95.7,A,Pass
STU1152,15,Male,Private,High School,Middle,1.4,83.0,8.68,14,4,1,3,4,8.7,99.2,A,Pass
STU1153,17,Female,Public,Graduate,Middle,4.38,70.4,5.42,15,3,0,7,12,8.8,86.0,B,Pass
STU1154,18,Female,Private,Graduate,Middle,3.19,73.4,7.24,10,1,1,3,14,5.2,81.8,B,Pass
STU1155,16,Female,Private,High School,High,3.62,75.1,8.03,13,5,1,0,0,8.9,100.0,A,Pass
STU1156,17,Male,Public,Graduate,High,2.41,82.0,4.86,13,2,1,1,8,6.6,70.9,C,Pass
STU1157,16,Female,Private,High School,Low,6.12,91.7,5.69,18,3,1,3,10,9.5,100.0,A,Pass
STU1158,17,Male,Public,Graduate,Middle,5.06,76.4,4.67,20,3,0,7,4,7.7,100.0,A,Pass
STU1159,16,Female,Public,No Education,Middle,2.39,72.6,5.02,13,0,1,5,3,7.3,81.6,B,Pass
STU1160,15,Female,Public,Graduate,High,1.5,63.4,4.18,16,2,0,2,13,7.0,53.9,D,Pass
STU1161,18,Female,Public,High School,Middle,2.92,51.1,4.88,13,2,1,4,15,7.0,57.9,D,Pass
STU1162,16,Male,Public,Graduate,High,4.15,80.8,9.06,14,4,1,6,4,6.2,100.0,A,Pass
STU1163,17,Female,Public,No Education,Middle,3.86,100.0,4.85,11,5,1,3,0,5.7,84.6,B,Pass
STU1164,18,Female,Public,High School,Low,5.38,67.4,6.73,15,0,1,0,1,6.6,100.0,A,Pass
STU1165,18,Male,Public,Graduate,Middle,4.68,67.0,5.59,18,4,0,6,12,8.4,97.6,A,Pass
STU1166,17,Female,Public,Graduate,High,4.95,66.3,8.62,16,0,1,1,18,5.3,100.0,A,Pass
STU1167,16,Male,Public,Graduate,High,3.99,87.3,8.86,18,2,1,7,0,8.6,100.0,A,Pass
STU1168,15,Female,Public,Graduate,Low,1.42,75.5,8.06,13,0,1,0,3,7.2,95.0,A,Pass
STU1169,15,Male,Public,Graduate,Middle,3.21,71.7,7.05,13,0,0,4,9,7.9,84.3,B,Pass
STU1170,16,Male,Private,Postgraduate,Middle,5.09,66.0,6.08,20,0,1,4,24,8.0,95.0,A,Pass
STU1171,18,Female,Private,High School,Low,3.42,76.2,4.35,14,1,1,0,13,8.1,61.0,C,Pass
STU1172,18,Male,Private,Graduate,Middle,4.25,53.8,10.0,19,1,1,3,13,7.0,100.0,A,Pass
STU1173,18,Male,Private,Graduate,Low,3.02,75.7,5.13,13,5,1,3,7,7.1,75.9,B,Pass
STU1174,18,Male,Public,Postgraduate,High,1.96,83.4,7.69,15,5,1,1,11,8.1,93.7,A,Pass
STU1175,16,Male,Private,Postgraduate,Middle,3.31,55.7,8.41,17,2,1,5,9,5.8,100.0,A,Pass
STU1176,18,Male,Public,High School,High,3.96,53.4,5.5,16,0,1,1,17,5.6,64.9,C,Pass
STU1177,17,Male,Public,High School,Low,2.52,95.7,8.37,6,2,0,2,0,6.4,91.5,A,Pass
STU1178,18,Female,Private,Graduate,Middle,3.15,64.8,7.88,14,1,1,5,15,7.3,91.0,A,Pass
STU1179,15,Male,Public,Graduate,Low,2.09,87.8,9.61,17,0,1,7,2,9.3,100.0,A,Pass
STU1180,18,Male,Private,Graduate,Low,5.18,77.7,5.66,18,4,1,6,8,7.1,95.3,A,Pass
STU1181,16,Female,Private,Graduate,Low,3.06,71.2,4.19,15,1,1,7,7,9.4,73.9,C,Pass
STU1182,15,Female,Private,Graduate,Low,5.68,88.1,5.59,12,1,1,2,7,7.6,92.4,A,Pass
STU1183,16,Female,Private,High School,Middle,5.79,68.6,6.88,15,1,0,1,9,6.5,86.3,B,Pass
STU1184,16,Female,Public,Postgraduate,Low,3.38,76.6,6.6,16,0,1,5,18,8.4,90.8,A,Pass
STU1185,15,Female,Public,High School,Middle,1.99,64.7,5.79,14,5,1,5,18,6.7,67.0,C,Pass
STU1186,16,Female,Public,High School,Middle,0.5,46.2,3.06,15,3,1,2,10,7.3,37.1,F,Fail
STU1187,16,Female,Public,Graduate,High,1.29,73.4,7.35,11,4,1,7,9,5.4,86.4,B,Pass
STU1188,18,Male,Public,Graduate,High,1.44,64.9,10.0,13,4,1,0,14,5.2,90.1,A,Pass
STU1189,17,Male,Private,High School,Middle,5.57,78.8,7.34,17,2,0,3,4,7.7,100.0,A,Pass
STU1190,16,Female,Private,High School,Middle,3.67,57.4,7.6,12,0,1,5,19,8.3,76.1,B,Pass
STU1191,16,Male,Public,Postgraduate,Low,4.08,100.0,7.53,8,5,1,6,5,9.3,100.0,A,Pass
STU1192,16,Male,Public,High School,High,0.5,79.2,7.21,12,1,1,6,6,6.0,88.7,B,Pass
STU1193,18,Male,Public,Graduate,Low,1.7,84.1,8.18,13,3,1,5,10,8.8,100.0,A,Pass
STU1194,17,Female,Public,Graduate,Low,4.83,74.4,7.21,14,0,0,2,0,8.6,100.0,A,Pass
STU1195,15,Female,Private,Graduate,Low,3.93,50.4,5.94,10,0,0,5,22,6.4,38.7,F,Fail
STU1196,18,Male,Public,Graduate,Middle,3.28,99.3,5.07,16,5,1,7,5,8.7,97.0,A,Pass
STU1197,18,Female,Public,High School,Low,4.35,76.6,6.05,15,3,1,2,2,8.1,89.2,B,Pass
STU1198,17,Male,Public,Graduate,Middle,5.95,71.1,7.07,19,1,1,0,10,8.4,98.7,A,Pass
STU1199,17,Male,Public,High School,Low,3.17,80.3,5.93,20,0,1,6,0,9.6,100.0,A,Pass
STU1200,18,Male,Public,Graduate,Middle,3.6,92.8,7.07,8,4,1,5,0,8.3,100.0,A,Pass
